Order,No.,Fur Density [furs/cm^2],Fur Arrangement,Number of Drops,Needle,Fur Sample,Fur Type,Fur Orientation,Replication,Camera Settings,Lighting,Names,Resolution [pixels/mm],Steady State Penetration Depth [mm],Maximum Penetration Depth [mm],Droplet Final Spread [mm],Droplet Maximum Spread [mm],Steady State Dome Height [mm],Minimum Dome Height [mm],Volume Below Fur at Max. Spread [mm^3],Video Index of Max. Spread,Delta_pos,Delta_spread,Delta_Pen,Delta_DomeHeight,Tausp,Tausx,Taush,Tauss,Taumaxspread,Date,Filename,Density of Water (kg/m^3),Viscosity of Water,Surface Tension of Water (N/m),Initial Impact Classification,Initial Impact Dome,Initial Impact Shape,Final Impact Classification,Fur Strand Square Length Dimension (um)Â [l],Inter-fiber spacing (um) [d],Initial Spread,Do (m),Aspect Ratio,Droplet Velocity [m/s],Droplet Diameter [mm],Height [level],Modified Aspect Ratio,Weber #
117,r117,49.03922353,parallel,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_5_1,horizontal,standard,3,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Agustin Soto,30,5.5,5.5,4.033333333,4.8,0,0,22.41678836,79,0.05735334144,1.2,-0.1,0,2.459677419,16.65322581,2.540322581,,1.91711754,03/21/2023,r5_E1_5_21,997.77,0.001,0.0728,"E, i",E,i,i,350,1078,2.833333333,0.002776610263,0.7549019608,0.7604411765,2.776610263,3,0.3882431807,22.0062092
163,r163,144.1152692,parallel,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_3_2,horizontal,standard,1,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Will Stallions,30.3,3.069306931,3.102310231,4.851485149,6.666666667,0,0,17.84664283,19,0.01385538145,1.650165017,0,0.396039604,4.717741935,4.717741935,6.491935484,,2.2424948,01/11/2024,r5_E1_3_28,997.77,0.001,0.0728,"E, W",E,W,JLRS,350,483,3.201320132,0.002573411899,0.5798319328,1.4427157,2.573411899,4,0.1876885703,73.41247791
164,r164,144.1152692,parallel,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_3_2,horizontal,standard,2,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Will Stallions,30,3.133333333,3.5,4.3,6.466666667,0,0,18.46428499,32,0.4322139303,1.2,0.03333333333,0.3333333333,4.925115207,15.50115207,5.961981567,,1.71321434,01/11/2024,r5_E1_3_29,997.77,0.001,0.0728,"E, W",E,W,JLRS,350,483,3.1,0.002602763008,0.5798319328,1.486363636,2.602763008,4,0.1855720243,78.81045445
165,r165,144.1152692,parallel,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_3_2,horizontal,standard,3,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Will Stallions,29.1,3.23024055,3.23024055,4.536082474,5.979381443,0,0,21.06826413,25,0.3243698628,1.821305842,0.03436426117,0.4810996564,2.384792627,18.90552995,5.979262673,,2.257857273,01/11/2024,r5_E1_3_30,997.77,0.001,0.0728,"E, W",E,W,JLRS,350,483,2.714776632,0.002719777514,0.5798319328,1.53521736,2.719777514,4,0.1775880555,87.85615381
166,r166,100,parallel,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_4_1,horizontal,standard,1,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Zack Morgan,22.6,5.663716814,5.707964602,4.247787611,4.601769912,0,0,20.59269683,60,0.568513355,2.389380531,-0.08849557522,0,11.23271889,24.15898618,22.70737327,24.15898618,6.582225982,02/01/2024,r5_E1_4_28,997.77,0.001,0.0728,"E, ii",E,ii,i,350,650,1.85840708,0.002699157348,0.65,1.440524078,2.699157348,4,0.2408158978,76.76589339
167,r167,100,parallel,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_4_1,horizontal,standard,2,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Zack Morgan,21.8,6.926605505,6.926605505,3.623853211,4.082568807,0,0,21.85223338,60,0.0266733419,1.717171717,0.9427609428,0,2.661290323,8.605990783,4.804147465,,1.302307427,02/01/2024,r5_E1_4_29,997.77,0.001,0.0728,"E, ii",E,ii,ii,350,650,1.906681494,0.002753102647,0.65,1.496559633,2.753102647,4,0.2360972631,84.510276
168,r168,100,parallel,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_4_1,horizontal,standard,3,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Zack Morgan,22.6,6.637168142,6.637168142,3.672566372,3.938053097,0,0,20.14999779,27,0.1714965403,1.681415929,-0.3539823009,0,11.35368664,36.13479263,36.13479263,36.13479263,0.880915193,02/01/2024,r5_E1_4_30,997.77,0.001,0.0728,"E, iii",E,iii,ii,350,650,1.991150442,0.002751598424,0.65,1.454354914,2.751598424,4,0.236226331,79.76730507
169,r169,49.03922353,parallel,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_5.1_sb,horizontal,standard,1,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Zack Morgan,29.7,5.555555556,5.555555556,4.377104377,4.713804714,0.1346801347,0,21.99608785,71,0.05794351619,1.750841751,0.8080808081,0.2356902357,3.801843318,19.83870968,6.566820276,,2.364242654,03/22/2024,r5_E1_5_28,997.77,0.001,0.0728,"PDF, D",D,PDF,FDP,350,1078,2.626262626,0.002412408831,0.7549019608,1.419344262,2.412408831,4,0.446856265,66.60785761
170,r170,49.03922353,parallel,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_5.1_sb,horizontal,standard,2,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Zack Morgan,29.7,7.003367003,7.003367003,5.892255892,5.925925926,0,0,21.33212263,70,0.09388439151,3.164983165,1.313131313,0,0.7488479263,13.99769585,2.476958525,,2.091645423,03/22/2024,r5_E1_5_29,997.77,0.001,0.0728,"PDF, D",D,PDF,FDP,350,1078,2.727272727,0.002390325882,0.7549019608,1.409817217,2.390325882,4,0.4509845324,65.11511267
171,r171,49.03922353,parallel,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_5.1_sb,horizontal,standard,3,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Zack Morgan,30.9,5.339805825,5.339805825,4.368932039,4.498381877,0,0,20.04272001,72,0.007931764625,1.747572816,-0.09708737864,0.1294498382,3.525345622,13.89400922,2.557603687,,2.287964173,03/22/2024,r5_E1_5_30,997.77,0.001,0.0728,"PDF, D",D,PDF,FDP,350,1078,2.621359223,0.002674911065,0.7549019608,1.425936421,2.674911065,4,0.4030040528,74.54332034
19,r19,144.1152692,parallel,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_3_2,horizontal,front facing up,1,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Zack Morgan,25.8,0.7364341085,1.201550388,6.472868217,6.472868217,0.3875968992,0.2713178295,12.93019261,357,0.07012816672,3.294573643,0,,10.68548387,14.07258065,27.78225806,27.78225806,21.65284893,03/22/2024,r5_E1_3_4,997.77,0.001,0.0728,"E, W",E,W,JLRD,350,483,3.178294574,0.002513335483,0.5798319328,0.3148736272,2.513335483,1,0.1921749019,3.415246848
20,r20,144.1152692,parallel,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_3_2,horizontal,front facing up,2,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Agustin Soto,29.7,1.515151515,1.515151515,6.868686869,7.003367003,0,0,20.59821951,166,2.15140805,3.03030303,0.7407407407,0,0.9815668203,3.912442396,1.534562212,,0.9093205108,03/10/2023,r5_E1_3_5,997.77,0.001,0.0728,"T, W",T,W,JLRD,350,483,3.838383838,0.002699398619,0.5798319328,0.2629948426,2.699398619,1,0.1789287423,2.558942621
21,r21,144.1152692,parallel,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_3_2,horizontal,front facing up,3,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Agustin Soto,30.9,0.2912621359,0.8090614887,5.177993528,5.598705502,1.553398058,0.9708737864,-0.2536766864,114,0.08017946503,1.42394822,-1.003236246,2.750809061,2.557603687,21.9124424,19.83870968,,0.7964091599,03/10/2023,r5_E1_3_6,997.77,0.001,0.0728,"T, W",T,W,JIB,350,483,3.754045307,0.002703755382,0.5798319328,0.2018714581,2.703755382,1,0.1786404211,1.510136829
22,r22,100,parallel,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_4_1,horizontal,front facing up,1,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Agustin Soto,30.8,1.948051948,2.24025974,6.363636364,6.590909091,0.0974025974,0,18.5939326,118,0.06165402328,1.233766234,0.06493506494,,,,,,,03/10/2023,r5_E1_4_4,997.77,0.001,0.0728,"E, W",E,W,NR,350,650,5.12987013,0.002608840602,0.65,0.2364903035,2.608840602,1,0.2491528228,1.999738854
23,r23,100,parallel,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_4_1,horizontal,front facing up,2,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Agustin Soto,28.2,2.092198582,2.092198582,6.134751773,6.453900709,0,0,27.38539198,123,0.1086347584,2.092198582,0,0.3191489362,0.09331797235,2.830645161,2.125576037,,0.9154006793,03/10/2023,r5_E1_4_5,997.77,0.001,0.0728,"D, W",D,W,NR,350,650,4.042553191,0.002968224744,0.65,0.2397454365,2.968224744,1,0.2189861133,2.338280146
24,r24,100,parallel,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_4_1,horizontal,front facing up,3,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Agustin Soto,31.2,0.9294871795,1.41025641,6.153846154,6.185897436,0.7371794872,0.6730769231,12.65838735,253,0.01932926027,2.467948718,-0.2564102564,1.057692308,1.958525346,6.520737327,7.211981567,,4.990951203,03/10/2023,r5_E1_4_6,997.77,0.001,0.0728,"D, W",D,W,SDRD,350,650,3.685897436,0.002688122774,0.65,0.2439325381,2.688122774,1,0.2418044318,2.192237648
25,r25,49.03922353,parallel,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_5_1,horizontal,front facing up,1,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Agustin Soto,30.9,2.686084142,2.686084142,3.818770227,4.660194175,0,0,1.264481765,112,0.09690411916,1.262135922,1.003236246,0,5.253456221,29.40092166,6.912442396,,3.160677676,03/10/2023,r5_E1_5_4,997.77,0.001,0.0728,"E, W",E,W,DLRS,350,1078,2.556634304,0.002872875269,0.7549019608,0.273667737,2.872875269,1,0.3752338333,2.948920302
26,r26,49.03922353,parallel,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_5_1,horizontal,front facing up,2,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Agustin Soto,29.4,2.857142857,3.197278912,4.523809524,5.170068027,0,0,25.29933734,120,0.06435895998,1.360544218,0.8503401361,0,0.9838709677,5.338709677,1.983870968,,0.6126464316,03/10/2023,r5_E1_5_5,997.77,0.001,0.0728,"E, W",E,W,DLRS,350,1078,3.163265306,0.002890858554,0.7549019608,0.2310096753,2.890858554,1,0.3728996006,2.114395591
27,r27,49.03922353,parallel,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_5_1,horizontal,front facing up,3,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Agustin Soto,28.5,2.947368421,2.947368421,4.631578947,5.438596491,0,0,21.26007313,127,0.06515830241,1.228070175,0.8771929825,0,0.9838709677,5.338709677,2.016129032,,0.6564108236,03/10/2023,r5_E1_5_6,997.77,0.001,0.0728,"E, W",E,W,DLRS,350,1078,3.403508772,0.002728006361,0.7549019608,0.2335686394,2.728006361,1,0.3951603689,2.039733849
73,r73,144.1152692,parallel,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_3_2,horizontal,front facing up,1,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Zack Morgan,21.9,1.461187215,1.461187215,6.484018265,6.529680365,0.3196347032,0.3196347032,12.55251153,67,0.02934566587,2.237442922,0.09132420091,0.4712161965,8.709677419,5.023041475,13.31797235,,2.151275572,03/22/2024,r5_E1_3_13,997.77,0.001,0.0728,"D, W",D,W,JLRD,350,483,4.246575342,0.002660857029,0.5798319328,0.5278493738,2.660857029,2,0.181520463,10.16109763
74,r74,144.1152692,parallel,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_3_2,horizontal,front facing up,2,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Zack Morgan,21.6,2.222222222,2.222222222,5.87962963,6.111111111,0,0,19.60332757,81,0.1590317522,1.944444444,0.787037037,0,4.199308756,10.93894009,2.955069124,,1.793033827,03/22/2024,r5_E1_3_14,997.77,0.001,0.0728,"E, W",E,W,JLRS,350,483,3.935185185,0.002655219281,0.5798319328,0.5102353985,2.655219281,2,0.1819058801,9.474158064
75,r75,144.1152692,parallel,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_3_2,horizontal,front facing up,3,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Zack Morgan,21.3,2.20657277,2.20657277,5.305164319,5.44600939,0,0,18.81688134,72,0.127768998,1.737089202,0.7511737089,0,2.160138249,6.25,2.678571429,,1.779653852,03/22/2024,r5_E1_3_15,997.77,0.001,0.0728,"E, W",E,W,DLRS,350,483,3.568075117,0.002619226219,0.5798319328,0.5337479378,2.619226219,2,0.1844056067,10.22691137
76,r76,100,parallel,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_4_1,horizontal,front facing up,1,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Agustin Soto,30.6,2.156862745,2.156862745,5.392156863,5.620915033,0,0,17.7601084,102,0.075793868,2.581699346,0.06535947712,0,7.776497696,12.26958525,17.03917051,17.03917051,1.692576174,03/14/2023,r5_E1_4_13,997.77,0.001,0.0728,"E, W",E,W,DLRS,350,650,2.810457516,0.002578668705,0.65,0.503606909,2.578668705,2,0.2520680531,8.963507194
77,r77,100,parallel,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_4_1,horizontal,front facing up,2,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Agustin Soto,32.2,1.832298137,2.51552795,5.341614907,5.559006211,0,0,15.44571845,105,0.004424851905,2.639751553,-0.09316770186,0,4.026497696,7.033410138,7.58640553,7.58640553,1.564688759,03/14/2023,r5_E1_4_14,997.77,0.001,0.0728,"E, W",E,W,DLRS,350,650,2.701863354,0.002452410491,0.65,0.4904710955,2.452410491,2,0.2650453512,8.085726832
78,r78,100,parallel,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_4_1,horizontal,front facing up,3,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Agustin Soto,30.6,1.993464052,1.993464052,5.490196078,5.653594771,0,0,19.46038154,105,0.05701639807,2.810457516,0.1633986928,0,8.3640553,10.71428571,12.60368664,12.60368664,1.592082207,03/14/2023,r5_E1_4_15,997.77,0.001,0.0728,"E, W",E,W,NR,350,650,2.679738562,0.002648749642,0.65,0.4865800587,2.648749642,2,0.2453988062,8.595053543
79,r79,49.03922353,parallel,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_5_1,horizontal,front facing up,1,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Agustin Soto,31.2,3.878205128,3.878205128,4.134615385,4.647435897,0,0,17.71773096,96,0.1126382025,1.570512821,1.057692308,0,22.75345622,28.859447,28.74423963,28.859447,1.340502979,03/14/2023,r5_E1_5_13,997.77,0.001,0.0728,"E, W",E,W,i,350,1078,2.564102564,0.002567200734,0.7549019608,0.4916200332,2.567200734,2,0.4199126253,8.503897845
80,r80,49.03922353,parallel,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_5_1,horizontal,front facing up,2,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Agustin Soto,31.4,3.885350318,3.885350318,3.917197452,4.49044586,0,0,18.37590933,93,0.04694842116,1.305732484,1.050955414,0,11.81451613,23.58870968,24.95967742,24.95967742,1.300824324,03/14/2023,r5_E1_5_14,997.77,0.001,0.0728,"E, W",E,W,i,350,1078,2.611464968,0.002598603827,0.7549019608,0.4829038669,2.598603827,2,0.4148381483,8.305399021
